,screen_name_binary,name_binary,description_binary,status_binary,verified,followers_count,friends_count,statuses_count,listed_count_binary,bot
1776,False,False,True,False,True,45663,285,18715,True,0
1777,False,False,False,True,False,96,241,527,True,0
1778,False,False,False,False,False,13,88,10,True,0
1779,False,False,False,False,True,2028,951,3284,True,0
1780,False,False,False,False,True,968882,364,65697,True,0
1781,False,False,True,False,False,3877,379,4348,True,0
1782,False,False,False,False,True,195974,949,6786,True,0
1783,False,False,False,False,True,1382376,2286,23113,True,0
1784,False,False,False,False,True,1030609,4200,18369,True,0
1785,False,False,False,False,False,36,119,76,True,0
1786,False,False,False,False,True,12036,1277,40779,True,0
1787,False,False,False,False,False,40,98,18,True,0
1788,False,False,False,False,False,152,241,9795,True,0
1789,False,False,False,False,False,121,255,83,True,0
1790,False,False,False,False,False,16,81,1,True,0
1791,False,False,False,False,False,193,268,4714,True,0
1792,False,False,False,False,False,9,38,12,True,0
1793,True,True,True,False,True,887384,343,52594,True,0
1794,False,False,False,False,True,10943449,501,547,False,0
1795,False,False,False,False,False,206,486,1696,True,0
1796,False,False,False,False,True,1645,48,64,True,0
1797,False,False,False,False,True,4119379,698,5551,True,0
1798,False,False,False,False,False,443,770,237,True,0
1799,False,False,False,False,False,53162,9697,29466,True,0
1800,False,False,False,False,False,321,420,411,True,0
1801,False,False,True,False,True,89537,7950,55289,True,0
1802,False,False,False,False,True,118101,995,24564,True,0
1803,True,True,True,True,True,144137,1,377,True,0
1804,False,False,False,False,False,15,53,279,True,0
1805,False,False,False,False,True,2077766,113,2274,True,0
1806,False,False,False,False,True,31289,167,980,True,0
1807,False,False,False,False,True,1219685,608,111113,True,0
1808,False,False,True,False,False,912,1167,23127,True,0
1809,False,False,False,False,False,533222,3,790,True,0
1810,False,False,False,False,False,20,126,86,True,0
1811,False,False,False,True,False,9905,15,57,True,0
1812,False,False,False,False,True,6965816,235,697,True,0
1813,False,False,True,True,False,5927,991,91535,True,0
1814,False,False,False,False,True,53272,433,3840,True,0
1815,False,False,False,False,True,193168,0,96,True,0
1816,False,False,False,False,True,22212,226,4457,True,0
1817,False,False,False,False,True,17194019,143,853,False,0
1818,False,False,False,False,True,2198503,178,2025,False,0
1819,False,False,False,False,True,7467659,13,774,True,0
1820,False,False,False,False,True,7867058,189,6639,True,0
1821,False,False,True,False,True,33147,1220,10893,True,0
1822,False,False,False,False,True,423831,739,4703,True,0
1823,False,False,False,False,True,11530,448,546,True,0
1824,False,False,True,False,True,30220786,3,31444,False,0
1825,False,False,False,False,False,32463,0,264,True,0
1826,False,False,False,False,False,232,238,33238,True,0
1827,False,False,False,False,False,397,684,5649,True,0
1828,False,False,True,True,False,73,116,288,True,0
1829,False,False,False,False,True,7614166,62,4630,True,0
1830,False,False,False,False,True,8217,2927,1396,True,0
1831,False,False,False,False,False,489055,741,17634,True,0
1832,False,False,False,False,True,1155105,6540,14188,True,0
1833,False,False,False,False,False,4797,1859,3571,True,0
1834,False,False,False,False,False,1780,820,1827,True,0
1835,False,False,False,False,True,31364,976,3041,True,0
1836,False,False,False,False,False,174,347,534,True,0
1837,False,False,False,False,False,63,103,81,True,0
1838,True,True,True,True,False,374,3,6426,True,0
1839,False,False,False,False,True,1451736,455,15000,True,0
1840,False,False,False,False,False,65,248,106,True,0
1841,False,False,False,False,True,416318,567,4551,True,0
1842,False,False,False,False,False,5,11,0,True,0
1843,False,False,False,False,True,301788,46,177,True,0
1844,False,False,False,False,False,863,743,1090,True,0
1845,False,False,False,False,False,67,222,105,True,0
1846,False,False,False,False,True,467278,5278,131869,True,0
1847,False,False,False,False,True,1617508,326,17816,True,0
1848,False,False,False,False,True,2838072,261,15473,True,0
1849,False,False,False,False,False,11,86,12,True,0
1850,False,False,False,True,True,1696767,350,1362,True,0
1851,False,False,False,False,True,5299213,72,2725,True,0
1852,False,False,False,False,False,3165,4879,25509,True,0
1853,False,False,False,False,False,314,272,4439,True,0
1854,False,False,False,True,True,5766,333,358,True,0
1855,False,False,False,False,False,13,47,2,True,0
1856,False,False,False,False,False,136,300,1748,True,0
1857,False,False,False,False,True,2944752,555,30143,False,0
1858,False,False,False,True,True,259698,150,2571,True,0
1859,False,False,False,True,False,301,285,3379,True,0
1860,False,False,True,False,False,85,254,431,True,0
1861,False,False,False,False,True,346848,2306,16244,True,0
1862,False,False,False,False,False,8,170,14,True,0
1863,False,False,True,False,False,482,661,756,True,0
1864,False,False,True,True,True,398626,1141,39023,True,0
1865,True,False,False,False,False,3221,868,17725,True,0
1866,False,False,False,False,False,165,993,131,True,0
1867,False,False,False,False,False,324,340,273,True,0
1868,False,False,False,False,True,2072685,636,65353,True,0
1869,False,False,False,False,False,506,257,34250,True,0
1870,False,False,False,False,True,2676782,224,4278,True,0
1871,False,False,False,False,False,994,4663,6836,True,0
1872,True,True,False,False,True,590265,440,3698,True,0
1873,True,True,False,False,False,32,79,493,True,0
1874,False,False,False,False,False,507,1655,3053,True,0
1875,False,False,False,False,False,369,783,875,True,0
1876,False,False,False,True,True,493450,509,15252,True,0
1877,False,False,False,False,False,45736,1,18,True,0
1878,False,False,False,False,False,29606,28121,741849,True,0
1879,False,False,False,False,False,259,991,0,True,0
1880,False,False,False,False,False,947,1587,23747,True,0
1881,True,True,True,False,True,28474,970,9767,True,0
1882,False,False,True,False,False,521,473,2377,True,0
1883,False,False,False,False,False,91,78,742,True,0
1884,False,False,False,False,False,21552,661,4166,True,0
1885,False,False,False,False,False,323,983,4537,True,0
1886,False,False,False,False,False,24,188,139,True,0
1887,False,False,True,True,False,11443,227,794,True,0
1888,False,False,True,False,False,73,265,237,True,0
1889,False,False,False,False,False,45,126,85,True,0
1890,True,True,True,True,False,240,2,3622,True,0
1891,False,False,False,False,True,83720371,244,4161,False,0
1892,False,False,True,False,False,32,1589,2,True,0
1893,False,False,False,False,False,9548,4779,1931,True,0
1894,False,False,False,False,True,7973,6,702,True,0
1895,False,False,False,False,False,39,174,33,True,0
1896,False,False,False,False,False,1145,1005,6848,True,0
1897,False,False,False,True,False,253,168,12884,True,0
1898,False,False,False,False,True,290004,101,392,True,0
1899,False,False,False,True,True,13393,994,6454,True,0
1900,False,False,False,False,True,809524,185,22610,True,0
1901,False,False,False,True,True,968219,1348,31719,True,0
1902,False,False,True,False,False,381,197,3064,True,0
1903,False,False,False,False,False,139,742,329,True,0
1904,False,False,False,False,False,378,207,451,True,0
1905,False,False,True,False,True,2381045,78,13979,True,0
1906,False,False,False,False,True,756810,286,897,True,0
1907,False,False,False,False,True,130177,380,3466,True,0
1908,False,False,False,False,True,27878790,1688,14354,False,0
1909,False,False,False,True,False,2143,661,13160,True,0
1910,False,False,False,True,False,12,110,10,True,0
1911,False,False,False,False,True,5698734,1417,25791,False,0
1912,False,False,False,True,True,99465,958,3422,True,0
1913,False,False,False,False,True,1985,1941,9367,True,0
1914,False,False,False,True,True,1437839,334,6637,True,0
1915,False,False,True,False,False,1175,1988,641,True,0
1916,False,False,False,False,True,947282,80,340,True,0
1917,False,False,False,False,False,57,202,30,True,0
1918,False,False,False,False,False,64,90,226,True,0
1919,False,False,False,False,False,325,484,358,True,0
1920,False,False,False,True,True,303837,44,295,True,0
1921,False,False,False,False,False,268,691,7006,True,0
1922,False,False,False,False,True,687819,289,16654,True,0
1923,False,False,False,False,True,14896759,78,1361,False,0
1924,False,False,False,False,True,15770327,546,12438,False,0
1925,False,False,False,True,False,1434,4374,61024,True,0
1926,False,False,False,False,False,5904,5767,381,True,0
1927,False,False,False,False,True,349930,845,20775,True,0
1928,False,False,False,False,False,227,375,209,True,0
1929,False,False,False,True,True,83078,368,7708,True,0
1930,False,False,False,False,False,13,25,0,True,0
1931,False,False,True,True,False,250,410,837,True,0
1932,False,False,False,False,True,513333,243,1707,True,0
1933,False,False,False,False,False,91,159,80,True,0
1934,False,False,False,False,True,140359,119,4943,True,0
1935,False,False,False,False,False,5458,4382,6819,True,0
1936,False,False,False,False,False,41,182,65,True,0
1937,False,False,True,True,False,79,244,4018,True,0
1938,False,False,False,False,False,4125,4064,90448,True,0
1939,False,False,False,False,False,9,30,6,True,0
1940,False,False,False,False,True,33419,1245,8469,True,0
1941,False,False,False,False,True,820444,505,1884,True,0
1942,False,False,False,True,False,383,531,8275,True,0
1943,False,False,False,False,False,13519,32,1311,True,0
1944,False,False,False,False,False,287,597,5830,True,0
1945,False,False,False,False,False,1549,734,12909,True,0
1946,False,False,False,False,True,1117918,750,37334,True,0
1947,False,False,False,True,False,49,475,8,True,0
1948,False,False,False,False,True,156924,1274,53377,True,0
1949,False,False,False,False,False,138,478,258,True,0
1950,False,False,False,False,False,910,1008,2441,True,0
1951,False,False,False,False,True,173393,89,551,True,0
1952,False,False,False,False,True,25076,4654,11838,True,0
1953,False,False,False,False,True,1825704,7,3781,True,0
1954,False,False,True,False,True,2686362,300,14498,True,0
1955,False,False,False,False,True,4358,850,3047,True,0
1956,False,False,False,False,False,775,953,428,True,0
1957,False,False,False,False,False,346,280,6008,True,0
1958,False,False,True,False,True,116573,1280,33071,True,0
1959,False,False,False,False,True,8637650,2001,9769,True,0
1960,False,False,False,False,True,1737956,664,11089,False,0
1961,False,False,False,False,False,318,189,5456,True,0
1962,False,False,False,False,True,4440,423,2229,True,0
1963,True,True,False,True,True,4255,267,577,True,0
1964,False,False,False,False,True,533146,454,9671,True,0
1965,False,False,False,False,False,10576,91,12888,True,0
1966,False,False,False,False,False,29,207,7,True,0
1967,False,False,False,False,True,1676505,246,15668,True,0
1968,False,False,False,False,True,3878570,652,20050,True,0
1969,False,False,False,False,False,426,602,6719,True,0
1970,False,False,True,False,False,5273,293,6636,True,0
1971,False,False,False,True,True,3342242,799,5428,True,0
1972,False,False,False,False,False,2,30,2,True,0
1973,False,False,False,True,True,9942665,462,7312,True,0
1974,False,False,False,True,False,7519,7,11363,True,0
1975,False,False,False,False,False,35,105,17,True,0
1976,False,False,True,False,False,632,290,32183,True,0
1977,False,False,False,False,False,78,41,4249,True,0
1978,False,False,False,False,True,65691,2176,44708,True,0
1979,False,False,False,False,True,202929,605,25837,True,0
1980,False,False,False,False,True,125901,1791,5252,True,0
1981,False,False,False,False,False,908,1047,1639,True,0
1982,False,False,False,False,False,265,238,534,True,0
1983,False,False,False,False,False,193,208,4047,True,0
1984,False,False,False,False,True,33713,37,768,True,0
1985,False,False,False,False,True,1961954,420,1389,True,0
1986,False,False,True,False,False,69,586,9474,True,0
1987,False,False,False,False,True,9446,1020,11364,True,0
1988,False,False,False,False,True,17289,127,5383,True,0
1989,False,False,False,False,False,405,324,29930,True,0
1990,False,False,False,False,True,1344610,2006,11970,True,0
1991,False,False,False,False,False,278,3370,48,True,0
1992,False,False,False,False,True,8313,2,532,True,0
1993,False,False,False,False,True,9005238,781,10714,False,0
1994,False,False,False,False,True,51314111,392225,5126,False,0
1995,False,False,False,False,False,46,54,194,True,0
1996,False,False,False,True,False,45,146,36,True,0
1997,False,False,False,False,True,1336587,512,17125,False,0
1998,False,False,False,False,True,25253,152,36172,True,0
1999,False,False,False,False,False,92,97,1436,True,0
2000,False,False,False,False,False,57,150,749,True,0
2001,False,False,False,False,False,162,303,435,True,0
2002,False,False,False,False,False,1647,36,107,True,0
2003,False,False,False,False,True,5324,184,2631,True,0
2004,False,False,False,False,True,4656143,1267,11252,True,0
2005,False,False,False,False,False,482,987,405,True,0
2006,False,False,False,True,False,18,346,109,True,0
2007,False,False,False,False,False,2022,690,5234,True,0
2008,False,False,False,True,True,4870150,41019,57218,True,0
2009,False,False,False,False,True,5167871,55,118147,False,0
2010,False,False,False,False,False,2,5,6,True,0
2011,False,False,False,True,True,1109011,2190,19387,True,0
2012,False,False,False,False,True,198296,562,7014,True,0
2013,False,False,False,False,False,203,97,570,True,0
2014,False,False,False,False,True,6569,608,1212,True,0
2015,False,False,False,False,True,66500,2456,25109,True,0
2016,False,False,False,False,False,7,19,13,True,0
2017,False,False,True,False,False,726,85,1013,True,0
2018,False,False,False,False,False,250,523,596,True,0
2019,False,False,False,False,True,22527443,52,55709,False,0
2020,False,False,False,True,True,1683151,754,33056,True,0
2021,False,False,False,False,True,3159194,408,5701,True,0
2022,False,False,False,True,True,2985240,956,13677,True,0
2023,False,False,False,False,True,96486,572,3385,True,0
2024,False,False,False,False,True,35169,718,3764,True,0
2025,False,False,False,True,True,85681083,630949,15439,False,0
2026,False,False,False,False,False,124,160,542,True,0
2027,False,False,True,False,True,3660670,279,7446,True,0
2028,False,False,False,False,True,12790920,24,763,False,0
2029,False,False,False,True,False,12,161,269,True,0
2030,False,False,False,False,False,7,55,19,True,0
2031,False,False,False,False,False,645,652,359,True,0
2032,False,False,False,False,False,13992,1211,1109,True,0
2033,False,False,True,True,False,164514,57213,60041,True,0
2034,False,False,False,True,False,234332,357,4840,True,0
2035,False,False,False,False,False,386,539,4672,True,0
2036,False,False,False,False,True,803334,9226,33583,True,0
2037,False,True,True,True,False,2833,6,11889,True,0
2038,False,False,False,False,True,2605029,171,3818,True,0
2039,False,False,False,False,False,537,390,4150,True,0
2040,False,False,False,False,False,353,227,8010,True,0
2041,False,False,False,False,False,179,684,1421,True,0
2042,False,False,True,False,True,24022023,353,1566,False,0
2043,False,False,False,False,False,13,130,8,True,0
2044,False,False,True,True,False,14709,2975,340788,True,0
2045,False,False,False,False,True,1568426,828,3017,True,0
2046,False,False,False,False,True,51782,587,435,True,0
2047,False,False,True,True,True,19306,33,1587,True,0
2048,False,False,False,False,False,16,137,3,True,0
2049,False,False,False,True,False,3273,3296,3374,True,0
2050,False,False,False,False,True,4520644,2041,9362,True,0
2051,False,False,False,False,True,45601,138,2516,True,0
2052,False,False,False,False,False,217,1207,918,True,0
2053,False,False,False,False,False,956,406,2317,True,0
2054,False,False,False,False,True,96321564,203,7837,False,0
2055,False,False,True,False,False,88,259,12,True,0
2056,False,False,False,True,False,365,1751,13618,True,0
2057,False,False,False,False,False,903862,8,21057,True,0
2058,False,False,False,True,True,1569900,81,1153,True,0
2059,False,False,False,False,False,128,133,1969,True,0
2060,False,False,False,False,False,1059,3599,17857,True,0
2061,False,False,True,False,False,1806,1146,2597,True,0
2062,False,False,False,False,True,6964,322,5099,True,0
2063,False,False,False,False,True,464418,373,4906,True,0
2064,False,False,False,False,False,206,295,13562,True,0
2065,False,False,False,False,True,348713,976,32693,True,0
2066,False,False,False,False,True,2916050,440,10546,True,0
2067,False,False,False,True,True,14316643,44,1080,True,0
2068,False,False,True,False,False,2028,615,942,True,0
2069,False,False,False,False,False,10,106,10,True,0
2070,True,True,True,True,True,189143,4853,31170,True,0
2071,False,False,False,True,False,137,843,3361,True,0
2072,False,False,False,False,False,43,8,403,True,0
2073,True,False,False,False,True,6962978,724,2357,True,0
2074,False,False,False,False,False,44,67,954,True,0
2075,False,False,False,True,False,132,538,25,True,0
2076,False,False,False,False,True,5390,58,2222,True,0
2077,False,False,False,False,True,17342,276,6038,True,0
2078,False,False,True,True,True,175233,791,18087,True,0
2079,False,False,False,False,False,6696,5379,5688,True,0
2080,False,False,False,False,False,90,62,5453,True,0
2081,False,False,False,False,True,8740007,9,36200,True,0
2082,False,False,False,False,False,28,80,225,True,0
2083,False,False,False,True,False,38,431,16,True,0
2084,False,False,False,False,True,47159,363,13111,True,0
2085,False,False,False,False,False,10,69,1074,True,0
2086,False,False,False,False,True,475342,875,18352,True,0
2087,False,False,False,False,False,32,30,12,True,0
2088,False,False,True,False,False,301,786,1814,True,0
2089,False,False,False,False,False,24,85,7,True,0
2090,False,False,False,False,True,7725360,40,2710,False,0
2091,False,False,False,False,False,8674,50,354,True,0
2092,False,False,False,False,True,374816,1090,22667,True,0
2093,False,False,False,False,False,743,1555,2410,True,0
2094,False,False,False,False,True,175303,12,25,True,0
2095,False,False,False,False,True,19282828,1508,6416,False,0
2096,False,False,True,True,True,4689644,957,66208,True,0
2097,False,False,False,False,True,10648215,178,19489,True,0
2098,False,False,True,False,True,10599,2788,6111,True,0
2099,False,False,False,False,True,40307926,1734,10480,False,0
2100,False,False,False,False,True,67748,2194,4756,True,0
2101,False,False,False,True,True,709357,25237,6625,True,0
2102,False,False,False,False,False,228,335,697,True,0
2103,False,False,True,False,True,458212,710,7554,True,0
2104,False,False,False,False,False,151,437,810,True,0
2105,False,False,False,False,True,76975,197,1743,True,0
2106,False,False,False,True,True,23611,706,9842,True,0
2107,False,False,False,False,True,1475745,2372,17002,True,0
2108,False,False,False,False,False,10100,31,2090,True,0
2109,False,False,False,False,False,89,64,249,True,0
2110,False,False,False,False,False,61,66,255,True,0
2111,True,True,False,False,True,96801,310,25003,True,0
2112,False,False,False,True,False,4126,4721,8386,True,0
2113,False,False,False,False,True,368069,620,13659,True,0
2114,False,False,False,False,True,416856,35568,3013,True,0
2115,False,False,False,True,True,141730,582,1281,True,0
2116,False,False,False,False,False,43,269,27,True,0
2117,False,False,False,False,True,1359462,978964,16099,True,0
2118,False,False,False,False,True,46472564,1272,4200,False,0
2119,False,False,False,False,True,94472,66,857,True,0
2120,False,False,False,True,False,24,17,3064,True,0
2121,False,False,False,False,True,1182355,272,9677,True,0
2122,False,False,True,True,False,266,1090,379,True,0
2123,False,False,False,False,False,7,68,15,True,0
2124,False,False,False,True,False,46,70,173,True,0
2125,False,False,False,False,False,1738,255,2120,True,0
2126,False,False,True,False,False,411,2060,250,True,0
2127,False,False,False,False,True,5917438,1419,19002,False,0
2128,False,False,False,False,True,11003417,0,7628,False,0
2129,False,False,False,True,False,743721,55,8332,True,0
2130,False,False,False,False,False,61,726,232,True,0
2131,False,False,False,False,True,15307,774,2786,True,0
2132,False,False,False,False,False,4,14,29,True,0
2133,False,False,True,False,False,2786,2608,36290,True,0
2134,False,False,False,True,False,70,354,5074,True,0
2135,False,False,False,False,True,724989,751,4179,True,0
2136,False,False,False,False,True,1353547,11248,24483,True,0
2137,False,False,False,False,True,2936656,779,37440,False,0
2138,False,False,False,False,True,376564,423,1747,True,0
2139,False,False,False,False,True,375395,856,12859,True,0
2140,False,False,False,False,False,215,162,2450,True,0
2141,False,False,False,False,False,210,95,9462,True,0
2142,False,False,False,False,False,41,72,9615,True,0
2143,False,False,False,False,True,2018998,2367,11443,True,0
2144,False,False,False,False,True,19088,700,9310,True,0
2145,False,False,False,False,False,167,272,634,True,0
2146,False,False,False,False,False,214,746,1177,True,0
2147,False,False,False,False,True,19309,1202,5036,True,0
2148,False,False,False,False,False,207,746,794,True,0
2149,False,False,False,False,False,1527,777,42282,True,0
2150,False,False,True,False,False,57,947,25,True,0
2151,False,False,False,True,False,212,163,225,True,0
2152,False,False,False,False,True,156517,956,21659,True,0
2153,False,False,False,False,False,23008,183,4575,True,0
2154,False,False,False,False,False,177,459,2248,True,0
2155,False,False,False,False,True,1044180,557,2389,True,0
2156,False,False,True,False,False,9,21,6,True,0
2157,True,True,False,True,True,3664718,35,770,True,0
2158,False,False,False,False,False,49222,8,489,True,0
2159,False,False,False,False,False,777,614,499,True,0
2160,False,False,True,False,True,47395,1099,24623,True,0
2161,False,False,False,False,False,180,145,180,True,0
2162,False,False,False,False,False,588,1532,6773,True,0
2163,False,False,True,False,False,27,87,63,True,0
2164,False,False,False,False,False,97,279,16,True,0
2165,False,False,False,False,False,7088,354,309,True,0
2166,False,False,False,False,False,24,12,59,True,0
2167,False,False,True,False,True,59480,26,11879,True,0
2168,False,False,False,False,False,442,1239,1617,True,0
2169,True,False,False,False,False,116,216,2440,True,0
2170,False,False,False,True,False,821,1279,585,True,0
2171,False,False,False,False,True,23290650,319,53864,False,0
2172,False,False,False,False,False,73,395,2187,True,0
2173,False,False,False,False,True,1209026,559,5019,True,0
2174,False,False,False,False,True,243122,303,2725,True,0
2175,False,False,True,False,False,3012,729,14560,True,0
2176,False,False,True,False,True,1120752,8561,9872,True,0
2177,True,True,False,True,False,5,19,9,True,0
2178,False,False,True,True,True,3706945,69092,63643,True,0
2179,False,False,True,False,True,1040765,558,4703,True,0
2180,False,False,False,False,False,1584,432,360,True,0
2181,False,False,True,False,False,62,121,1260,True,0
2182,False,False,False,False,True,11695916,274,32146,False,0
2183,False,False,False,False,True,251768,8274,9902,True,0
2184,False,False,False,False,False,37,88,39,True,0
2185,False,False,False,False,False,2633,2086,9628,True,0
2186,False,False,False,False,True,292043,4643,37195,True,0
2187,False,False,False,False,True,8932,1015,19498,True,0
2188,False,False,True,True,False,133553,95060,40763,True,0
2189,False,False,False,False,False,32,70,4,True,0
2190,False,False,False,False,False,216,50,9957,True,0
2191,False,False,False,False,False,1202,255,1019,True,0
2192,False,False,False,False,False,20,195,32,True,0
2193,False,False,False,False,True,235449,104,3143,True,0
2194,False,False,False,False,False,1270,876,17894,True,0
2195,False,False,False,False,False,56,295,102,True,0
2196,False,False,False,False,False,0,297,36,True,0
2197,False,False,False,False,True,661893,504,12036,True,0
2198,False,False,False,False,True,142786,239,2192,True,0
2199,True,False,False,False,False,443,497,1202,True,0
2200,False,False,True,False,True,31942389,373,8453,False,0
2201,False,False,False,False,False,40,141,292,True,0
2202,False,False,False,False,True,8530951,890,151681,False,0
2203,False,False,False,False,False,301,550,42931,True,0
2204,False,False,True,False,False,49468,46,10015,True,0
2205,False,False,False,False,True,59756,1134,8334,True,0
2206,False,False,False,False,True,41748,687,2960,True,0
2207,False,False,False,False,False,6,98,1,True,0
2208,False,False,False,False,False,86,397,160,True,0
2209,False,False,False,False,False,53,400,136,True,0
2210,False,False,False,False,True,58300207,233,3589,False,0
2211,False,False,False,False,False,2665,699,5844,True,0
2212,False,False,False,False,False,88,231,184,True,0
2213,False,False,False,False,False,91,1688,16,True,0
2214,True,True,True,True,False,905,1,102189,True,0
2215,False,False,False,False,False,0,10,1,True,0
2216,False,False,False,False,False,2811,1211,12150,True,0
2217,False,False,False,False,False,246,251,1642,True,0
2218,False,False,False,False,True,320964,1114,59792,True,0
2219,False,False,False,False,False,465,903,6405,True,0
2220,False,False,False,False,False,858,597,11519,True,0
2221,False,False,False,False,False,57,67,1295,True,0
2222,False,False,False,False,True,5445575,357,3529,False,0
2223,False,False,False,False,True,1247114,411,1585,True,0
2224,False,False,False,False,True,52199,482,18263,True,0
2225,False,False,False,True,False,13725,429,4044,True,0
2226,True,True,False,False,False,2,75,0,True,0
2227,False,False,False,False,False,84,103,158,True,0
2228,False,False,False,False,True,1511303,0,263,True,0
2229,False,False,False,False,False,455,137,254,True,0
2230,False,False,False,False,False,131,181,10,True,0
2231,False,False,False,False,False,224,781,5,True,0
2232,False,False,False,False,True,426854,892,48381,True,0
2233,False,False,False,False,False,147,104,6097,True,0
2234,False,False,False,False,False,111,329,1978,True,0
2235,False,True,False,False,False,68,133,1817,True,0
2236,False,False,False,True,False,269,0,1571,True,0
2237,False,False,False,True,True,784689,5265,42520,True,0
2238,False,False,False,True,True,3490480,448,3966,True,0
2239,False,False,True,False,True,20997,567,1927,True,0
2240,False,False,False,False,True,5293996,101,5172,True,0
2241,False,False,True,False,True,64350,56,4557,True,0
2242,False,False,False,False,False,5,5,29,True,0
2243,True,False,False,False,False,54,54,104,True,0
2244,False,False,False,False,False,219,408,435,True,0
2245,False,False,False,True,True,14014,202,5079,True,0
2246,False,False,False,False,False,15,84,25,True,0
2247,False,False,False,True,True,7886947,239,1637,True,0
2248,False,False,False,False,True,26522,1533,11373,True,0
2249,False,False,False,False,False,12,14,27,True,0
2250,False,False,True,False,False,126,253,411,True,0
2251,False,False,False,False,True,61546,3,231,True,0
2252,False,False,False,False,False,15,59,5,True,0
2253,False,False,False,False,False,43,116,145,True,0
2254,False,False,False,False,False,1075,455,1851,True,0
2255,False,False,False,False,False,38,75,496,True,0
2256,False,False,True,False,False,11980,8927,20015,True,0
2257,False,False,False,True,True,4651330,509,3545,False,0
2258,False,False,False,False,False,5616,276,452,True,0
2259,False,False,False,False,False,370,595,2460,True,0
2260,False,False,False,False,False,804,503,4846,True,0
2261,False,False,False,True,True,9374054,663,66,False,0
2262,False,False,False,False,False,19779,308,7046,True,0
2263,False,False,False,False,True,8244,485,1715,True,0
2264,False,False,False,False,True,6374,422,459,True,0
2265,False,False,False,False,False,188,663,14158,True,0
2266,False,False,False,True,False,4932,959,2431,True,0
2267,False,False,False,False,False,138,332,924,True,0
2268,False,False,False,False,False,519,1836,139,True,0
2269,False,False,False,False,False,21,114,7,True,0
2270,False,False,False,False,False,60,131,108,True,0
2271,False,False,False,False,False,1717,25,9,True,0
2272,False,False,False,False,False,15,78,186,True,0
2273,False,False,False,False,False,15,23,2,True,0
2274,False,False,False,False,False,48,64,93,True,0
2275,False,False,False,False,True,5183570,1840,1985,False,0
2276,False,False,False,False,True,403994,654,16482,True,0
2277,False,False,False,False,False,25,166,12,True,0
2278,False,False,False,False,False,1878,262,1718,True,0
2279,False,False,False,False,True,455598,204,1104,True,0
2280,False,False,False,False,True,12825837,31,4326,False,0
2281,False,False,False,False,True,4178299,400,12290,True,0
2282,False,False,False,False,False,398,247,13063,True,0
2283,False,False,False,False,True,2039677,0,9256,True,0
2284,False,False,False,False,True,480088,116,4435,True,0
2285,False,False,True,False,False,2753,683,4542,True,0
2286,False,False,False,False,False,4459,911,8532,True,0
2287,False,False,True,False,False,0,20,2,True,0
2288,False,False,False,False,False,237,368,87,True,0
2289,False,False,False,False,False,212,922,259,True,0
2290,False,False,False,True,False,159,242,292,True,0
2291,False,False,False,False,False,238,169,225216,True,0
2292,False,False,False,False,True,31872,460,13838,True,0
2293,False,False,False,False,False,683,1411,645,True,0
2294,False,False,False,False,True,3211350,23,8867,True,0
2295,False,False,False,False,False,187,292,5495,True,0
2296,False,False,False,False,True,14240,406,1186,True,0
2297,False,False,False,False,True,258608,719,3353,True,0
2298,False,False,False,True,False,129,88,54,True,0
2299,False,False,False,False,True,738119,33,1125,True,0
2300,False,False,False,False,False,25,14,282,True,0
2301,False,False,True,False,True,278002,2831,29298,False,0
2302,False,False,False,False,True,5852,254,5926,True,0
2303,False,False,False,False,True,84127,11349,84045,True,0
2304,False,False,False,False,True,1002080,208,2293,True,0
2305,False,False,False,True,False,81,60,20,True,0
2306,False,False,False,True,False,5262,291,969,True,0
2307,False,False,False,False,False,50,268,20,True,0
2308,False,False,False,False,False,208,768,4057,True,0
2309,False,False,False,False,False,94,389,132,True,0
2310,False,False,False,False,False,97,245,1086,True,0
2311,False,False,False,False,False,13071,12939,1778,True,0
2312,False,False,False,False,True,14526527,7109,28809,False,0
2313,False,False,False,False,True,50441,197,4652,True,0
2314,False,False,False,False,True,44697,415,4654,True,0
2315,False,False,False,False,True,2226900,2284,19873,False,0
2316,False,False,False,False,False,3885,333,2100,True,0
2317,False,False,False,False,True,227013,1,210,True,0
2318,False,False,False,False,False,104,126,21,True,0
2319,False,False,True,True,True,3662977,502,6077,True,0
2320,False,False,True,False,False,203,2231,36,True,0
2321,False,False,False,False,False,700,568,21746,True,0
2322,False,False,False,True,False,4426,2604,5250,True,0
2323,False,False,False,False,True,1221007,14466,12793,True,0
2324,False,False,False,False,False,428,483,2195,True,0
2325,False,False,False,False,False,44,99,24,True,0
2326,False,False,True,False,False,750,566,5458,True,0
2327,False,False,False,False,True,277538,241,8341,True,0
2328,False,False,False,False,False,35,321,82,True,0
2329,False,False,False,True,False,13,61,1,True,0
2330,False,False,False,True,True,351335,19,25,True,0
2331,False,False,False,False,False,17032,276,3121,True,0
2332,False,False,False,False,False,554,1188,25119,True,0
2333,False,False,False,False,True,39454,592,15890,True,0
2334,False,False,False,True,False,166,497,1660,True,0
2335,False,False,False,False,False,1106,4998,136,True,0
2336,False,False,False,True,False,61,146,82,True,0
2337,False,False,True,True,False,45,140,596,True,0
2338,False,False,False,False,False,192,304,119,True,0
2339,False,False,False,True,True,6719130,82,1317,True,0
2340,False,False,False,False,False,86,184,6128,True,0
2341,False,False,False,False,False,302,249,17338,True,0
